scenario,opponent_strategy,round,selected_strategy,reward,winner,player_1_score,player_2_score
small,noisy_weighted,64,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,65,noisy_weighted,0.3,1,6.5,3.5
small,noisy_weighted,66,uniform,-0.6,2,2.0,8.0
small,noisy_weighted,67,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,68,top_heavy,-0.2,2,4.0,6.0
small,noisy_weighted,69,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,70,noisy_weighted,0.3,1,6.5,3.5
small,noisy_weighted,71,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,72,balanced_priority,0.2,1,6.0,4.0
small,noisy_weighted,73,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,74,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,75,noisy_weighted,0.0,0,5.0,5.0
small,noisy_weighted,76,weighted_value,-0.3,2,3.5,6.5
small,noisy_weighted,77,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,78,balanced_priority,-0.3,2,3.5,6.5
small,noisy_weighted,79,defensive_spread,-0.3,2,3.5,6.5
small,noisy_weighted,80,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,81,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,82,random_partition,-0.4,2,3.0,7.0
small,noisy_weighted,83,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,84,top_heavy,-0.2,2,4.0,6.0
small,noisy_weighted,85,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,86,noisy_weighted,-0.1,2,4.5,5.5
small,noisy_weighted,87,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,88,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,89,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,90,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,91,weighted_value,0.2,1,6.0,4.0
small,noisy_weighted,92,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,93,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,94,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,95,noisy_weighted,0.1,1,5.5,4.5
small,noisy_weighted,96,uniform,0.2,1,6.0,4.0
small,noisy_weighted,97,defensive_spread,0.1,1,5.5,4.5
small,noisy_weighted,98,winner_take_most,0.1,1,5.5,4.5
small,noisy_weighted,99,balanced_priority,-0.5,2,2.5,7.5
small,noisy_weighted,100,weighted_value,0.3,1,6.5,3.5
small,noisy_weighted,101,top_heavy,-0.1,2,4.5,5.5
small,noisy_weighted,102,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,103,uniform,0.0,0,5.0,5.0
small,noisy_weighted,104,weighted_value,0.0,0,5.0,5.0
small,noisy_weighted,105,winner_take_most,0.1,1,5.5,4.5
small,noisy_weighted,106,noisy_weighted,0.0,0,5.0,5.0
small,noisy_weighted,107,random_partition,-0.4,2,3.0,7.0
small,noisy_weighted,108,defensive_spread,-0.3,2,3.5,6.5
small,noisy_weighted,109,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,110,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,111,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,112,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,113,winner_take_most,0.4,1,7.0,3.0
small,noisy_weighted,114,weighted_value,0.0,0,5.0,5.0
small,noisy_weighted,115,uniform,-0.3,2,3.5,6.5
small,noisy_weighted,116,noisy_weighted,0.0,0,5.0,5.0
small,noisy_weighted,117,top_heavy,-0.1,2,4.5,5.5
small,noisy_weighted,118,winner_take_most,0.1,1,5.5,4.5
small,noisy_weighted,119,anti_top_heavy,0.2,1,6.0,4.0
small,noisy_weighted,120,winner_take_most,0.4,1,7.0,3.0
small,random_partition,1,anti_top_heavy,0.1,1,5.5,4.5
small,random_partition,2,balanced_priority,0.4,1,7.0,3.0
small,random_partition,3,defensive_spread,0.4,1,7.0,3.0
small,random_partition,4,noisy_weighted,0.0,0,5.0,5.0
small,random_partition,5,random_partition,0.2,1,6.0,4.0
small,random_partition,6,top_heavy,0.1,1,5.5,4.5
small,random_partition,7,uniform,-0.1,2,4.5,5.5
small,random_partition,8,weighted_value,0.5,1,7.5,2.5
small,random_partition,9,winner_take_most,0.6,1,8.0,2.0
small,random_partition,10,winner_take_most,-0.4,2,3.0,7.0
small,random_partition,11,weighted_value,0.4,1,7.0,3.0
small,random_partition,12,balanced_priority,0.4,1,7.0,3.0
small,random_partition,13,defensive_spread,-0.4,2,3.0,7.0
small,random_partition,14,random_partition,-0.8,2,1.0,9.0
small,random_partition,15,anti_top_heavy,-0.2,2,4.0,6.0
small,random_partition,16,top_heavy,0.4,1,7.0,3.0
small,random_partition,17,noisy_weighted,0.0,0,5.0,5.0
small,random_partition,18,uniform,0.0,0,5.0,5.0
small,random_partition,19,weighted_value,0.5,1,7.5,2.5
small,random_partition,20,balanced_priority,0.8,1,9.0,1.0
small,random_partition,21,top_heavy,-0.2,2,4.0,6.0
small,random_partition,22,balanced_priority,0.4,1,7.0,3.0
small,random_partition,23,weighted_value,0.6,1,8.0,2.0
small,random_partition,24,winner_take_most,0.2,1,6.0,4.0
small,random_partition,25,defensive_spread,-0.1,2,4.5,5.5
small,random_partition,26,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,27,balanced_priority,0.5,1,7.5,2.5
small,random_partition,28,weighted_value,0.3,1,6.5,3.5
small,random_partition,29,anti_top_heavy,0.0,0,5.0,5.0
small,random_partition,30,uniform,0.4,1,7.0,3.0
small,random_partition,31,balanced_priority,0.0,0,5.0,5.0
small,random_partition,32,noisy_weighted,0.8,1,9.0,1.0
small,random_partition,33,winner_take_most,-0.2,2,4.0,6.0
small,random_partition,34,weighted_value,0.2,1,6.0,4.0
small,random_partition,35,top_heavy,-0.2,2,4.0,6.0
small,random_partition,36,uniform,0.4,1,7.0,3.0
small,random_partition,37,noisy_weighted,0.2,1,6.0,4.0
small,random_partition,38,random_partition,0.0,0,5.0,5.0
small,random_partition,39,anti_top_heavy,-0.4,2,3.0,7.0
small,random_partition,40,defensive_spread,-0.1,2,4.5,5.5
small,random_partition,41,uniform,-0.4,2,3.0,7.0
small,random_partition,42,balanced_priority,0.1,1,5.5,4.5
small,random_partition,43,weighted_value,0.5,1,7.5,2.5
small,random_partition,44,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,45,weighted_value,-0.4,2,3.0,7.0
small,random_partition,46,winner_take_most,-0.2,2,4.0,6.0
small,random_partition,47,noisy_weighted,0.8,1,9.0,1.0
small,random_partition,48,balanced_priority,0.4,1,7.0,3.0
small,random_partition,49,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,50,top_heavy,-0.1,2,4.5,5.5
small,random_partition,51,random_partition,-0.8,2,1.0,9.0
small,random_partition,52,balanced_priority,-0.2,2,4.0,6.0
small,random_partition,53,noisy_weighted,0.8,1,9.0,1.0
small,random_partition,54,noisy_weighted,0.5,1,7.5,2.5
small,random_partition,55,defensive_spread,0.6,1,8.0,2.0
small,random_partition,56,defensive_spread,0.5,1,7.5,2.5
small,random_partition,57,uniform,0.4,1,7.0,3.0
small,random_partition,58,weighted_value,0.6,1,8.0,2.0
small,random_partition,59,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,60,defensive_spread,0.0,0,5.0,5.0
small,random_partition,61,weighted_value,0.2,1,6.0,4.0
small,random_partition,62,anti_top_heavy,-0.4,2,3.0,7.0
small,random_partition,63,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,64,uniform,0.0,0,5.0,5.0
small,random_partition,65,top_heavy,0.0,0,5.0,5.0
small,random_partition,66,winner_take_most,0.4,1,7.0,3.0
small,random_partition,67,balanced_priority,0.2,1,6.0,4.0
small,random_partition,68,noisy_weighted,0.3,1,6.5,3.5
small,random_partition,69,weighted_value,0.4,1,7.0,3.0
small,random_partition,70,winner_take_most,0.4,1,7.0,3.0
small,random_partition,71,defensive_spread,-0.1,2,4.5,5.5
small,random_partition,72,weighted_value,0.2,1,6.0,4.0
small,random_partition,73,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,74,balanced_priority,0.2,1,6.0,4.0
small,random_partition,75,winner_take_most,0.4,1,7.0,3.0
small,random_partition,76,uniform,-0.1,2,4.5,5.5
small,random_partition,77,top_heavy,0.4,1,7.0,3.0
small,random_partition,78,noisy_weighted,0.2,1,6.0,4.0
small,random_partition,79,winner_take_most,0.4,1,7.0,3.0
small,random_partition,80,weighted_value,-0.2,2,4.0,6.0
small,random_partition,81,balanced_priority,-0.1,2,4.5,5.5
small,random_partition,82,top_heavy,0.4,1,7.0,3.0
small,random_partition,83,winner_take_most,0.4,1,7.0,3.0
small,random_partition,84,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,85,defensive_spread,0.0,0,5.0,5.0
small,random_partition,86,top_heavy,-0.2,2,4.0,6.0
small,random_partition,87,anti_top_heavy,0.0,0,5.0,5.0
small,random_partition,88,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,89,winner_take_most,0.4,1,7.0,3.0
small,random_partition,90,random_partition,-0.2,2,4.0,6.0
small,random_partition,91,uniform,-0.2,2,4.0,6.0
small,random_partition,92,noisy_weighted,0.5,1,7.5,2.5
small,random_partition,93,balanced_priority,0.8,1,9.0,1.0
small,random_partition,94,balanced_priority,-0.1,2,4.5,5.5
small,random_partition,95,weighted_value,0.0,0,5.0,5.0
small,random_partition,96,winner_take_most,0.4,1,7.0,3.0
small,random_partition,97,noisy_weighted,0.2,1,6.0,4.0
small,random_partition,98,winner_take_most,0.5,1,7.5,2.5
small,random_partition,99,defensive_spread,0.0,0,5.0,5.0
small,random_partition,100,winner_take_most,0.4,1,7.0,3.0
small,random_partition,101,noisy_weighted,0.4,1,7.0,3.0
small,random_partition,102,anti_top_heavy,0.4,1,7.0,3.0
small,random_partition,103,balanced_priority,0.4,1,7.0,3.0
small,random_partition,104,weighted_value,0.2,1,6.0,4.0
small,random_partition,105,top_heavy,0.6,1,8.0,2.0
small,random_partition,106,top_heavy,0.4,1,7.0,3.0
small,random_partition,107,anti_top_heavy,0.4,1,7.0,3.0
small,random_partition,108,winner_take_most,0.4,1,7.0,3.0
small,random_partition,109,noisy_weighted,0.2,1,6.0,4.0
small,random_partition,110,balanced_priority,-0.2,2,4.0,6.0
small,random_partition,111,anti_top_heavy,0.0,0,5.0,5.0
small,random_partition,112,top_heavy,-0.2,2,4.0,6.0
small,random_partition,113,uniform,-0.1,2,4.5,5.5
small,random_partition,114,winner_take_most,0.4,1,7.0,3.0
small,random_partition,115,weighted_value,0.4,1,7.0,3.0
small,random_partition,116,noisy_weighted,-0.2,2,4.0,6.0
small,random_partition,117,random_partition,0.8,1,9.0,1.0
small,random_partition,118,random_partition,0.0,0,5.0,5.0
small,random_partition,119,defensive_spread,0.6,1,8.0,2.0
small,random_partition,120,defensive_spread,0.4,1,7.0,3.0
small,top_heavy,1,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,2,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,3,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,4,noisy_weighted,0.2,1,6.0,4.0
small,top_heavy,5,random_partition,-0.1,2,4.5,5.5
small,top_heavy,6,top_heavy,0.0,0,5.0,5.0
small,top_heavy,7,uniform,0.2,1,6.0,4.0
small,top_heavy,8,weighted_value,0.2,1,6.0,4.0
small,top_heavy,9,winner_take_most,-0.4,2,3.0,7.0
small,top_heavy,10,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,11,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,12,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,13,noisy_weighted,0.1,1,5.5,4.5
small,top_heavy,14,uniform,0.2,1,6.0,4.0
small,top_heavy,15,weighted_value,0.2,1,6.0,4.0
small,top_heavy,16,top_heavy,0.0,0,5.0,5.0
small,top_heavy,17,random_partition,-0.1,2,4.5,5.5
small,top_heavy,18,winner_take_most,-0.4,2,3.0,7.0
small,top_heavy,19,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,20,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,21,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,22,uniform,0.2,1,6.0,4.0
small,top_heavy,23,weighted_value,0.1,1,5.5,4.5
small,top_heavy,24,noisy_weighted,0.1,1,5.5,4.5
small,top_heavy,25,top_heavy,0.0,0,5.0,5.0
small,top_heavy,26,random_partition,-0.4,2,3.0,7.0
small,top_heavy,27,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,28,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,29,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,30,uniform,0.2,1,6.0,4.0
small,top_heavy,31,weighted_value,0.2,1,6.0,4.0
small,top_heavy,32,noisy_weighted,0.1,1,5.5,4.5
small,top_heavy,33,top_heavy,0.0,0,5.0,5.0
small,top_heavy,34,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,35,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,36,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,37,uniform,0.2,1,6.0,4.0
small,top_heavy,38,weighted_value,0.2,1,6.0,4.0
small,top_heavy,39,winner_take_most,-0.4,2,3.0,7.0
small,top_heavy,40,noisy_weighted,0.1,1,5.5,4.5
small,top_heavy,41,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,42,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,43,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,44,uniform,0.2,1,6.0,4.0
small,top_heavy,45,weighted_value,0.2,1,6.0,4.0
small,top_heavy,46,random_partition,0.1,1,5.5,4.5
small,top_heavy,47,top_heavy,0.0,0,5.0,5.0
small,top_heavy,48,noisy_weighted,0.2,1,6.0,4.0
small,top_heavy,49,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,50,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,51,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,52,uniform,0.2,1,6.0,4.0
small,top_heavy,53,weighted_value,0.2,1,6.0,4.0
small,top_heavy,54,random_partition,-0.1,2,4.5,5.5
small,top_heavy,55,noisy_weighted,0.1,1,5.5,4.5
small,top_heavy,56,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,57,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,58,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,59,uniform,0.2,1,6.0,4.0
small,top_heavy,60,top_heavy,0.0,0,5.0,5.0
small,top_heavy,61,weighted_value,0.1,1,5.5,4.5
small,top_heavy,62,winner_take_most,-0.4,2,3.0,7.0
small,top_heavy,63,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,64,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,65,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,66,uniform,0.2,1,6.0,4.0
small,top_heavy,67,noisy_weighted,0.1,1,5.5,4.5
small,top_heavy,68,weighted_value,0.1,1,5.5,4.5
small,top_heavy,69,top_heavy,0.0,0,5.0,5.0
small,top_heavy,70,random_partition,0.2,1,6.0,4.0
small,top_heavy,71,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,72,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,73,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,74,uniform,0.2,1,6.0,4.0
small,top_heavy,75,noisy_weighted,0.2,1,6.0,4.0
small,top_heavy,76,weighted_value,0.2,1,6.0,4.0
small,top_heavy,77,random_partition,-0.1,2,4.5,5.5
small,top_heavy,78,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,79,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,80,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,81,uniform,0.2,1,6.0,4.0
small,top_heavy,82,noisy_weighted,0.2,1,6.0,4.0
small,top_heavy,83,top_heavy,0.0,0,5.0,5.0
small,top_heavy,84,weighted_value,0.2,1,6.0,4.0
small,top_heavy,85,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,86,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,87,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,88,uniform,0.2,1,6.0,4.0
small,top_heavy,89,winner_take_most,-0.4,2,3.0,7.0
small,top_heavy,90,noisy_weighted,0.2,1,6.0,4.0
small,top_heavy,91,weighted_value,0.1,1,5.5,4.5
small,top_heavy,92,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,93,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,94,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,95,uniform,0.2,1,6.0,4.0
small,top_heavy,96,random_partition,-0.4,2,3.0,7.0
small,top_heavy,97,top_heavy,0.0,0,5.0,5.0
small,top_heavy,98,noisy_weighted,0.1,1,5.5,4.5
small,top_heavy,99,weighted_value,0.1,1,5.5,4.5
small,top_heavy,100,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,101,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,102,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,103,uniform,0.2,1,6.0,4.0
small,top_heavy,104,noisy_weighted,0.1,1,5.5,4.5
small,top_heavy,105,top_heavy,0.0,0,5.0,5.0
small,top_heavy,106,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,107,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,108,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,109,uniform,0.2,1,6.0,4.0
small,top_heavy,110,weighted_value,0.1,1,5.5,4.5
small,top_heavy,111,anti_top_heavy,0.2,1,6.0,4.0
small,top_heavy,112,balanced_priority,0.2,1,6.0,4.0
small,top_heavy,113,defensive_spread,0.2,1,6.0,4.0
small,top_heavy,114,uniform,0.2,1,6.0,4.0
small,top_heavy,115,noisy_weighted,0.2,1,6.0,4.0
small,top_heavy,116,weighted_value,0.1,1,5.5,4.5
small,top_heavy,117,winner_take_most,-0.4,2,3.0,7.0
small,top_heavy,118,random_partition,0.2,1,6.0,4.0
small,top_heavy,119,top_heavy,0.0,0,5.0,5.0
small,top_heavy,120,anti_top_heavy,0.2,1,6.0,4.0
small,uniform,1,anti_top_heavy,0.0,0,5.0,5.0
small,uniform,2,balanced_priority,0.2,1,6.0,4.0
small,uniform,3,defensive_spread,0.1,1,5.5,4.5
small,uniform,4,noisy_weighted,0.0,0,5.0,5.0
small,uniform,5,random_partition,0.1,1,5.5,4.5
small,uniform,6,top_heavy,-0.2,2,4.0,6.0
small,uniform,7,uniform,-0.1,2,4.5,5.5
small,uniform,8,weighted_value,0.4,1,7.0,3.0
small,uniform,9,winner_take_most,0.4,1,7.0,3.0
small,uniform,10,weighted_value,0.4,1,7.0,3.0
small,uniform,11,winner_take_most,0.4,1,7.0,3.0
small,uniform,12,balanced_priority,0.2,1,6.0,4.0
small,uniform,13,defensive_spread,0.1,1,5.5,4.5
small,uniform,14,random_partition,0.2,1,6.0,4.0
small,uniform,15,anti_top_heavy,0.0,0,5.0,5.0
small,uniform,16,noisy_weighted,0.4,1,7.0,3.0
small,uniform,17,uniform,0.0,0,5.0,5.0
small,uniform,18,top_heavy,-0.2,2,4.0,6.0
small,uniform,19,weighted_value,0.6,1,8.0,2.0
small,uniform,20,winner_take_most,0.4,1,7.0,3.0
small,uniform,21,balanced_priority,0.4,1,7.0,3.0
small,uniform,22,noisy_weighted,0.4,1,7.0,3.0
small,uniform,23,random_partition,-0.4,2,3.0,7.0
small,uniform,24,weighted_value,0.6,1,8.0,2.0
small,uniform,25,defensive_spread,0.4,1,7.0,3.0
small,uniform,26,winner_take_most,0.4,1,7.0,3.0
small,uniform,27,anti_top_heavy,0.0,0,5.0,5.0
small,uniform,28,weighted_value,0.4,1,7.0,3.0
small,uniform,29,uniform,-0.1,2,4.5,5.5
small,uniform,30,balanced_priority,0.3,1,6.5,3.5
small,uniform,31,noisy_weighted,0.4,1,7.0,3.0
small,uniform,32,defensive_spread,0.1,1,5.5,4.5
small,uniform,33,winner_take_most,0.4,1,7.0,3.0
small,uniform,34,top_heavy,-0.2,2,4.0,6.0
small,uniform,35,weighted_value,0.4,1,7.0,3.0
small,uniform,36,noisy_weighted,0.5,1,7.5,2.5
small,uniform,37,balanced_priority,0.1,1,5.5,4.5
small,uniform,38,winner_take_most,0.4,1,7.0,3.0
small,uniform,39,weighted_value,0.4,1,7.0,3.0
small,uniform,40,anti_top_heavy,0.1,1,5.5,4.5
small,uniform,41,noisy_weighted,0.4,1,7.0,3.0
small,uniform,42,random_partition,0.0,0,5.0,5.0
small,uniform,43,defensive_spread,0.1,1,5.5,4.5
small,uniform,44,winner_take_most,0.4,1,7.0,3.0
small,uniform,45,uniform,0.1,1,5.5,4.5
small,uniform,46,weighted_value,0.4,1,7.0,3.0
small,uniform,47,noisy_weighted,0.4,1,7.0,3.0
small,uniform,48,balanced_priority,0.3,1,6.5,3.5
small,uniform,49,winner_take_most,0.4,1,7.0,3.0
small,uniform,50,weighted_value,0.3,1,6.5,3.5
small,uniform,51,anti_top_heavy,0.1,1,5.5,4.5
small,uniform,52,top_heavy,-0.2,2,4.0,6.0
small,uniform,53,noisy_weighted,0.4,1,7.0,3.0
small,uniform,54,defensive_spread,0.4,1,7.0,3.0
small,uniform,55,balanced_priority,0.4,1,7.0,3.0
small,uniform,56,winner_take_most,0.4,1,7.0,3.0
small,uniform,57,random_partition,-0.3,2,3.5,6.5
small,uniform,58,uniform,0.1,1,5.5,4.5
small,uniform,59,weighted_value,0.4,1,7.0,3.0
small,uniform,60,noisy_weighted,0.1,1,5.5,4.5
small,uniform,61,defensive_spread,0.1,1,5.5,4.5
small,uniform,62,winner_take_most,0.4,1,7.0,3.0
small,uniform,63,balanced_priority,0.3,1,6.5,3.5
small,uniform,64,weighted_value,0.3,1,6.5,3.5
small,uniform,65,anti_top_heavy,0.0,0,5.0,5.0
small,uniform,66,winner_take_most,0.4,1,7.0,3.0
small,uniform,67,balanced_priority,0.2,1,6.0,4.0
small,uniform,68,noisy_weighted,0.4,1,7.0,3.0
small,uniform,69,uniform,0.0,0,5.0,5.0
small,uniform,70,weighted_value,0.4,1,7.0,3.0
small,uniform,71,defensive_spread,0.4,1,7.0,3.0
small,uniform,72,winner_take_most,0.4,1,7.0,3.0
small,uniform,73,noisy_weighted,0.6,1,8.0,2.0
small,uniform,74,top_heavy,-0.2,2,4.0,6.0
small,uniform,75,weighted_value,0.1,1,5.5,4.5
small,uniform,76,defensive_spread,0.3,1,6.5,3.5
small,uniform,77,noisy_weighted,0.4,1,7.0,3.0
small,uniform,78,winner_take_most,0.4,1,7.0,3.0
small,uniform,79,balanced_priority,0.2,1,6.0,4.0
small,uniform,80,random_partition,0.0,0,5.0,5.0
small,uniform,81,anti_top_heavy,0.0,0,5.0,5.0
small,uniform,82,noisy_weighted,0.6,1,8.0,2.0
small,uniform,83,winner_take_most,0.4,1,7.0,3.0
small,uniform,84,weighted_value,0.4,1,7.0,3.0
small,uniform,85,uniform,-0.1,2,4.5,5.5
small,uniform,86,defensive_spread,0.3,1,6.5,3.5
small,uniform,87,noisy_weighted,0.4,1,7.0,3.0
small,uniform,88,balanced_priority,0.3,1,6.5,3.5
small,uniform,89,winner_take_most,0.4,1,7.0,3.0
small,uniform,90,weighted_value,0.6,1,8.0,2.0
small,uniform,91,noisy_weighted,0.3,1,6.5,3.5
small,uniform,92,weighted_value,0.6,1,8.0,2.0
small,uniform,93,defensive_spread,0.1,1,5.5,4.5
small,uniform,94,winner_take_most,0.4,1,7.0,3.0
small,uniform,95,balanced_priority,0.4,1,7.0,3.0
small,uniform,96,weighted_value,0.4,1,7.0,3.0
small,uniform,97,anti_top_heavy,0.0,0,5.0,5.0
small,uniform,98,random_partition,0.2,1,6.0,4.0
small,uniform,99,noisy_weighted,0.6,1,8.0,2.0
small,uniform,100,winner_take_most,0.4,1,7.0,3.0
small,uniform,101,top_heavy,-0.2,2,4.0,6.0
small,uniform,102,weighted_value,0.1,1,5.5,4.5
small,uniform,103,noisy_weighted,0.2,1,6.0,4.0
small,uniform,104,balanced_priority,0.2,1,6.0,4.0
small,uniform,105,winner_take_most,0.4,1,7.0,3.0
small,uniform,106,uniform,0.1,1,5.5,4.5
small,uniform,107,defensive_spread,0.1,1,5.5,4.5
small,uniform,108,random_partition,0.4,1,7.0,3.0
small,uniform,109,noisy_weighted,0.4,1,7.0,3.0
small,uniform,110,winner_take_most,0.4,1,7.0,3.0
small,uniform,111,weighted_value,0.4,1,7.0,3.0
small,uniform,112,balanced_priority,0.4,1,7.0,3.0
small,uniform,113,anti_top_heavy,0.1,1,5.5,4.5
small,uniform,114,random_partition,-0.3,2,3.5,6.5
small,uniform,115,noisy_weighted,0.6,1,8.0,2.0
small,uniform,116,weighted_value,0.4,1,7.0,3.0
small,uniform,117,winner_take_most,0.4,1,7.0,3.0
small,uniform,118,balanced_priority,0.2,1,6.0,4.0
small,uniform,119,noisy_weighted,0.3,1,6.5,3.5
small,uniform,120,defensive_spread,0.4,1,7.0,3.0
small,weighted_value,1,anti_top_heavy,0.2,1,6.0,4.0
small,weighted_value,2,balanced_priority,-0.3,2,3.5,6.5
small,weighted_value,3,defensive_spread,0.0,0,5.0,5.0
small,weighted_value,4,noisy_weighted,-0.1,2,4.5,5.5
small,weighted_value,5,random_partition,-0.1,2,4.5,5.5
small,weighted_value,6,top_heavy,-0.2,2,4.0,6.0
small,weighted_value,7,uniform,-0.4,2,3.0,7.0
small,weighted_value,8,weighted_value,0.2,1,6.0,4.0
small,weighted_value,9,winner_take_most,0.4,1,7.0,3.0
small,weighted_value,10,winner_take_most,0.4,1,7.0,3.0
small,weighted_value,11,anti_top_heavy,0.2,1,6.0,4.0
small,weighted_value,12,weighted_value,0.0,0,5.0,5.0
small,weighted_value,13,defensive_spread,0.0,0,5.0,5.0
